"","ID","Sex","Race","Age","Range","X","trial_num","image_ID_targets","image_ID_pairs","response_pairs","target_global","target_local","target_number","target_spacing","target_confound","pair_left_global","pair_left_local","pair_left_number","pair_right_global","pair_right_local","pair_right_number","choice","choice_number","global","local","GminusL","LG_group"
"756","blg139","M","White",23,"Adult",2,2,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,24,-24,"local"
"757","blg139","M","White",23,"Adult",3,3,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"758","blg139","M","White",23,"Adult",4,4,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"759","blg139","M","White",23,"Adult",5,5,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"760","blg139","M","White",23,"Adult",6,6,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"761","blg139","M","White",23,"Adult",7,7,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"762","blg139","M","White",23,"Adult",8,8,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,0,24,-24,"local"
"763","blg139","M","White",23,"Adult",9,9,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"764","blg139","M","White",23,"Adult",10,10,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"765","blg139","M","White",23,"Adult",11,11,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"766","blg139","M","White",23,"Adult",12,12,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,24,-24,"local"
"767","blg139","M","White",23,"Adult",13,13,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"768","blg139","M","White",23,"Adult",14,14,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,0,24,-24,"local"
"769","blg139","M","White",23,"Adult",15,15,"2.png","2.png","z","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"770","blg139","M","White",23,"Adult",16,16,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,0,24,-24,"local"
"771","blg139","M","White",23,"Adult",17,17,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"772","blg139","M","White",23,"Adult",18,18,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"773","blg139","M","White",23,"Adult",19,19,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,0,24,-24,"local"
"774","blg139","M","White",23,"Adult",20,20,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,24,-24,"local"
"775","blg139","M","White",23,"Adult",21,21,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,0,24,-24,"local"
"776","blg139","M","White",23,"Adult",22,22,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,0,24,-24,"local"
"777","blg139","M","White",23,"Adult",23,23,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,0,24,-24,"local"
"778","blg139","M","White",23,"Adult",24,24,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,0,24,-24,"local"
"779","blg140","F","White",20,"Adult",1,1,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"780","blg140","F","White",20,"Adult",2,2,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"781","blg140","F","White",20,"Adult",3,3,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"782","blg140","F","White",20,"Adult",4,4,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,1,23,-22,"local"
"783","blg140","F","White",20,"Adult",5,5,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"784","blg140","F","White",20,"Adult",6,6,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,1,23,-22,"local"
"785","blg140","F","White",20,"Adult",7,7,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"786","blg140","F","White",20,"Adult",8,8,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,1,23,-22,"local"
"787","blg140","F","White",20,"Adult",9,9,"10_R.png","4_R.png","m","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,1,23,-22,"local"
"788","blg140","F","White",20,"Adult",10,10,"8_R.png","2_R.png","z","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"789","blg140","F","White",20,"Adult",11,11,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"790","blg140","F","White",20,"Adult",12,12,"3_R.png","1_R.png","z","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,1,23,-22,"local"
"791","blg140","F","White",20,"Adult",13,13,"11_R.png","3_R.png","m","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,1,23,-22,"local"
"792","blg140","F","White",20,"Adult",14,14,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"793","blg140","F","White",20,"Adult",15,15,"10.png","4.png","z","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,1,23,-22,"local"
"794","blg140","F","White",20,"Adult",16,16,"3.png","1.png","m","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"795","blg140","F","White",20,"Adult",17,17,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"796","blg140","F","White",20,"Adult",18,18,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"797","blg140","F","White",20,"Adult",19,19,"7.png","1.png","m","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,1,23,-22,"local"
"798","blg140","F","White",20,"Adult",20,20,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,1,23,-22,"local"
"799","blg140","F","White",20,"Adult",21,21,"6.png","2.png","z","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,1,23,-22,"local"
"800","blg140","F","White",20,"Adult",22,22,"9_R.png","3_R.png","z","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"local",0,1,23,-22,"local"
"801","blg140","F","White",20,"Adult",23,23,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,1,23,-22,"local"
"802","blg140","F","White",20,"Adult",24,24,"11.png","3.png","z","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,1,23,-22,"local"
"803","blg141","M","Latinx/Hispanic",18,"Adult",1,1,"9.png","3.png","m","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"local",0,17,7,10,"global"
"804","blg141","M","Latinx/Hispanic",18,"Adult",2,2,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,17,7,10,"global"
"805","blg141","M","Latinx/Hispanic",18,"Adult",3,3,"6_R.png","2_R.png","m","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"local",0,17,7,10,"global"
"806","blg141","M","Latinx/Hispanic",18,"Adult",4,4,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,17,7,10,"global"
"807","blg141","M","Latinx/Hispanic",18,"Adult",5,5,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,17,7,10,"global"
"808","blg141","M","Latinx/Hispanic",18,"Adult",6,6,"5_R.png","1_R.png","z","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,17,7,10,"global"
"809","blg141","M","Latinx/Hispanic",18,"Adult",7,7,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,17,7,10,"global"
"810","blg141","M","Latinx/Hispanic",18,"Adult",8,8,"5.png","1.png","m","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,17,7,10,"global"
"811","blg141","M","Latinx/Hispanic",18,"Adult",9,9,"12.png","4.png","m","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"local",0,17,7,10,"global"
"812","blg141","M","Latinx/Hispanic",18,"Adult",10,10,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,17,7,10,"global"
"813","blg141","M","Latinx/Hispanic",18,"Adult",11,11,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,17,7,10,"global"
"814","blg141","M","Latinx/Hispanic",18,"Adult",12,12,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,17,7,10,"global"
"815","blg141","M","Latinx/Hispanic",18,"Adult",13,13,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,17,7,10,"global"
"816","blg141","M","Latinx/Hispanic",18,"Adult",14,14,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,17,7,10,"global"
"817","blg141","M","Latinx/Hispanic",18,"Adult",15,15,"4_R.png","2_R.png","z","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,17,7,10,"global"
"818","blg141","M","Latinx/Hispanic",18,"Adult",16,16,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,17,7,10,"global"
"819","blg141","M","Latinx/Hispanic",18,"Adult",17,17,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,17,7,10,"global"
"820","blg141","M","Latinx/Hispanic",18,"Adult",18,18,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,17,7,10,"global"
"821","blg141","M","Latinx/Hispanic",18,"Adult",19,19,"2_R.png","2_R.png","z","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,17,7,10,"global"
"822","blg141","M","Latinx/Hispanic",18,"Adult",20,20,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,17,7,10,"global"
"823","blg141","M","Latinx/Hispanic",18,"Adult",21,21,"8.png","2.png","m","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"local",0,17,7,10,"global"
"824","blg141","M","Latinx/Hispanic",18,"Adult",22,22,"1_R.png","1_R.png","m","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"local",0,17,7,10,"global"
"825","blg141","M","Latinx/Hispanic",18,"Adult",23,23,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,17,7,10,"global"
"826","blg141","M","Latinx/Hispanic",18,"Adult",24,24,"12_R.png","4_R.png","z","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"local",0,17,7,10,"global"
"827","blg142","F","Asian",18,"Adult",1,1,"5_R.png","1_R.png","m","square","square",4,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,21,3,18,"global"
"828","blg142","F","Asian",18,"Adult",2,2,"2_R.png","2_R.png","m","square","triangle",4,"unspaced",0,"square","square",9,"triangle","triangle",6,"local",0,21,3,18,"global"
"829","blg142","F","Asian",18,"Adult",3,3,"5.png","1.png","z","square","square",4,"spaced",0,"triangle","square",6,"square","triangle",9,"local",0,21,3,18,"global"
"830","blg142","F","Asian",18,"Adult",4,4,"7_R.png","1_R.png","m","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"831","blg142","F","Asian",18,"Adult",5,5,"10_R.png","4_R.png","z","square","triangle",9,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,21,3,18,"global"
"832","blg142","F","Asian",18,"Adult",6,6,"11_R.png","3_R.png","z","triangle","triangle",6,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,21,3,18,"global"
"833","blg142","F","Asian",18,"Adult",7,7,"12_R.png","4_R.png","m","triangle","square",6,"unspaced",0,"square","square",4,"triangle","triangle",3,"global",1,21,3,18,"global"
"834","blg142","F","Asian",18,"Adult",8,8,"3_R.png","1_R.png","m","triangle","triangle",3,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"835","blg142","F","Asian",18,"Adult",9,9,"12.png","4.png","z","triangle","square",6,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,21,3,18,"global"
"836","blg142","F","Asian",18,"Adult",10,10,"4_R.png","2_R.png","m","triangle","square",3,"unspaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"837","blg142","F","Asian",18,"Adult",11,11,"8_R.png","2_R.png","m","triangle","square",3,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"838","blg142","F","Asian",18,"Adult",12,12,"8.png","2.png","z","triangle","square",3,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"839","blg142","F","Asian",18,"Adult",13,13,"6.png","2.png","m","square","triangle",4,"spaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"840","blg142","F","Asian",18,"Adult",14,14,"9_R.png","3_R.png","m","square","square",9,"unspaced",0,"triangle","square",3,"square","triangle",4,"global",1,21,3,18,"global"
"841","blg142","F","Asian",18,"Adult",15,15,"2.png","2.png","m","square","triangle",4,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"842","blg142","F","Asian",18,"Adult",16,16,"11.png","3.png","m","triangle","triangle",6,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,21,3,18,"global"
"843","blg142","F","Asian",18,"Adult",17,17,"3.png","1.png","z","triangle","triangle",3,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"844","blg142","F","Asian",18,"Adult",18,18,"4.png","2.png","z","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"global",1,21,3,18,"global"
"845","blg142","F","Asian",18,"Adult",19,19,"9.png","3.png","z","square","square",9,"unspaced",0,"square","triangle",4,"triangle","square",3,"global",1,21,3,18,"global"
"846","blg142","F","Asian",18,"Adult",20,20,"10.png","4.png","m","square","triangle",9,"unspaced",0,"triangle","triangle",3,"square","square",4,"global",1,21,3,18,"global"
"847","blg142","F","Asian",18,"Adult",21,21,"1_R.png","1_R.png","z","square","square",4,"unspaced",0,"square","triangle",9,"triangle","square",6,"global",1,21,3,18,"global"
"848","blg142","F","Asian",18,"Adult",22,22,"1.png","1.png","m","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"849","blg142","F","Asian",18,"Adult",23,23,"6_R.png","2_R.png","z","square","triangle",4,"spaced",0,"square","square",9,"triangle","triangle",6,"global",1,21,3,18,"global"
"850","blg142","F","Asian",18,"Adult",24,24,"7.png","1.png","z","triangle","triangle",3,"spaced",0,"triangle","square",6,"square","triangle",9,"global",1,21,3,18,"global"
"851","blg143","F","Multiracial",22,"Adult",1,1,"1.png","1.png","z","square","square",4,"unspaced",0,"triangle","square",6,"square","triangle",9,"local",0,3,21,-18,"local"
"852","blg143","F","Multiracial",22,"Adult",2,2,"4.png","2.png","m","triangle","square",3,"unspaced",0,"triangle","triangle",6,"square","square",9,"local",0,3,21,-18,"local"
"853","blg143","F","Multiracial",22,"Adult",3,3,"7_R.png","1_R.png","z","triangle","triangle",3,"spaced",0,"square","triangle",9,"triangle","square",6,"local",0,3,21,-18,"local"
